id,date,name,age,height_cm,weight_kg,team,contract_start,contract_end,position,foot,jersey_num,wage_eur,value_eur,,overall_rating,best_overall,best_position,total_attacking,crossing,finishing,heading_accuracy,short_passing,volleys,total_skill,dribbling,curve,fk_accuracy,long_passing,ball_control,total_movement,acceleration,sprint_speed,agility,reactions,balance,total_power,shot_power,jumping,stamina,long_shots,total_mentality,aggression,interceptions,attack_position,vision,penalties,composure,total_defending,defensive_awareness,standing_tackle,sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
267847,2025-10-23,K. Thompson,22,178,79,CF Montréal,2022.0,2025.0,RB,Right,6.0,2000,700000,,63,63,RB,277,59,50,53,60,55,272,62,58,48,43,61,332,81,81,61,51,58,306,55,72,69,45,255,54,55,47,49,50,49,174,57,59,58,61,15,7,13,14,12
194146,2025-10-23,K. Long,34,188,83,CF Montréal,2024.0,2025.0,RCB,Right,5.0,5000,450000,,69,69,CB,224,38,29,72,59,26,234,52,38,32,56,56,250,44,42,49,66,49,284,56,76,44,27,273,75,68,48,50,32,66,207,71,70,66,44,8,14,7,8,7
227362,2025-10-23,S. Rosted,30,188,78,CF Montréal,2023.0,2025.0,LCB,Right,17.0,2000,475000,,64,64,CB,250,38,44,68,57,43,254,46,44,46,59,59,217,34,34,41,55,53,324,60,69,71,42,270,70,65,49,50,36,57,181,58,63,60,50,7,10,7,13,13
237642,2025-10-23,R. Petretta,28,175,70,CF Montréal,2023.0,2025.0,LB,Left,28.0,4000,925000,,67,67,LB,247,63,27,52,64,41,289,66,64,28,65,66,367,78,76,76,61,76,303,57,73,74,28,280,66,61,56,57,40,64,191,61,66,64,54,10,13,9,8,14
230690,2025-10-23,M. Dominguez,29,173,63,CF Montréal,2025.0,2025.0,RDM,Left,23.0,6000,18000000,,71,72,CAM,328,68,70,52,75,63,352,71,67,69,72,73,386,75,74,80,69,88,331,68,64,76,68,314,50,59,64,72,69,65,172,58,61,53,45,6,9,12,11,7
274976,2025-10-23,Alonso Coello,25,185,82,CF Montréal,2022.0,2027.0,LDM,Right,14.0,2000,850000,,64,66,CM,230,48,35,43,69,35,285,66,47,35,69,68,305,54,64,51,64,72,268,47,53,67,31,281,50,60,64,64,43,66,182,62,64,56,56,6,13,14,10,13
232081,2025-10-23,R. Laryea,30,175,70,CF Montréal,2024.0,2026.0,RM,Right,22.0,7000,23000000,,72,72,RM,283,65,60,51,69,38,316,76,58,49,62,71,377,79,83,80,66,69,343,70,70,81,57,328,74,63,70,64,57,75,197,65,68,64,49,8,8,9,12,12
258758,2025-10-23,T. Corbeanu,23,190,83,CF Montréal,,,,Left,,4000,19000000,,68,69,LM,293,69,59,49,66,50,334,72,65,64,64,69,358,77,78,76,55,72,334,61,72,71,55,253,40,39,60,64,50,64,144,50,49,45,39,7,6,9,10,7
213439,2025-10-23,J. Osorio,33,175,68,CF Montréal,2013.0,2025.0,CAM,Right,21.0,6000,12000000,,71,71,CM,318,56,66,55,78,63,343,72,65,65,70,71,322,53,48,76,70,75,339,74,60,78,66,313,58,63,71,71,50,76,178,61,64,53,54,8,11,7,15,13
266615,2025-10-23,D. Kerr,22,180,71,CF Montréal,2022.0,2025.0,ST,Right,29.0,2000,675000,,61,63,ST,282,46,60,61,61,54,253,63,48,36,48,58,335,78,78,64,51,64,352,62,83,68,60,251,50,44,55,50,52,51,137,40,52,45,52,15,12,9,7,9
237496,2025-10-23,D. Mihailovic,26,178,69,CF Montréal,2025.0,2028.0,SUB,Right,10.0,9000,75000000,,75,77,CAM,350,77,74,59,76,64,362,73,73,68,73,75,370,74,71,74,76,75,350,75,62,85,67,344,59,62,76,77,70,73,165,67,58,40,52,14,5,6,14,13
255137,2025-10-23,J. Cifuentes,26,175,70,CF Montréal,,,,Right,,35000,3000000,,72,75,CDM,300,56,60,68,78,38,311,73,63,34,68,73,362,67,74,70,74,77,367,74,78,77,59,321,77,64,70,73,37,70,216,74,76,66,54,14,10,8,14,8
166539,2025-10-23,D. Etienne Jr.,28,178,77,CF Montréal,2024.0,2025.0,SUB,Right,11.0,3000,850000,,66,66,LM,285,60,62,42,63,58,296,69,67,40,55,65,377,83,80,79,58,77,307,66,64,62,54,285,63,42,63,64,53,66,110,50,33,27,34,7,10,6,6,5
237307,2025-10-23,H. Wingo,29,183,77,CF Montréal,2024.0,2026.0,SUB,Right,2.0,2000,525000,,64,64,RB,263,56,38,59,62,48,267,56,49,42,61,59,354,75,70,76,55,78,325,68,75,68,42,284,64,63,50,58,49,60,187,64,62,61,48,8,9,11,8,12
268433,2025-10-23,K. Franklin,22,168,69,CF Montréal,2022.0,2025.0,SUB,Right,19.0,2000,775000,,62,62,RB,223,55,31,52,61,24,249,59,50,31,51,58,356,68,69,76,59,84,229,41,56,63,30,237,54,58,45,49,31,54,183,60,62,61,42,9,6,7,12,8
260143,2025-10-23,Z. Monlouis,21,185,75,CF Montréal,2025.0,2026.0,SUB,Right,12.0,1000,575000,,60,62,CB,198,35,26,54,53,30,198,50,36,29,43,40,287,53,64,56,56,58,261,48,60,61,22,225,59,60,24,39,43,49,183,60,62,61,38,7,5,10,11,5
277916,2025-10-23,L. Gavran,25,198,91,CF Montréal,2023.0,2027.0,SUB,Right,90.0,1000,650000,,64,64,GK,58,10,8,11,21,8,66,11,10,10,17,18,168,25,32,35,55,21,212,50,61,18,6,71,18,8,7,27,11,31,30,6,14,10,321,64,66,66,62,63
71407,2025-10-23,N. Gomis,23,185,79,CF Montréal,2024.0,2025.0,SUB,Left,15.0,2000,750000,,62,64,CB,191,38,24,49,51,29,204,41,34,31,44,54,295,60,69,50,60,56,262,36,65,58,26,227,56,62,35,38,36,46,193,62,66,65,44,7,11,8,11,7
276497,2025-10-23,L. Stefanović,18,186,70,CF Montréal,2025.0,2028.0,SUB,Right,76.0,850,425000,,57,59,CB,160,21,15,54,48,22,184,34,25,27,43,55,290,64,70,46,49,61,234,37,61,53,23,198,54,58,23,27,36,43,173,58,60,55,43,10,8,7,12,6
261605,2025-10-23,J. Vilsaint,22,189,79,CF Montréal,2025.0,2025.0,SUB,Right,99.0,1000,500000,,59,61,ST,256,40,59,59,48,50,227,58,42,35,34,58,286,62,77,58,40,49,305,70,67,39,59,227,48,23,60,47,49,50,66,20,24,22,47,9,12,12,7,7
278679,2025-10-23,M. Cimermancic,20,185,79,CF Montréal,2025.0,2026.0,SUB,Left,71.0,1000,400000,,57,61,LM,252,51,50,51,62,38,273,56,58,40,59,60,301,66,70,58,55,52,285,60,57,65,48,277,58,49,61,53,56,50,133,43,46,44,45,6,7,12,12,8
75539,2025-10-23,N. Edwards,22,172,75,CF Montréal,2024.0,2025.0,SUB,Right,25.0,950,240000,,54,55,RM,237,52,47,49,50,39,237,56,49,32,45,55,338,79,76,72,40,71,255,54,58,39,53,223,43,46,44,44,46,49,155,50,53,52,40,9,7,12,5,7
77129,2025-10-23,A. De Rosario,20,187,75,CF Montréal,2025.0,2026.0,RES,Right,77.0,500,170000,,52,52,GK,73,12,12,13,24,12,69,12,11,13,21,12,179,39,41,32,30,37,192,45,53,26,10,91,27,13,8,23,20,36,30,5,12,13,274,52,54,60,55,53
79900,2025-10-23,M. Henry,22,168,76,CF Montréal,2025.0,2025.0,RES,Right,78.0,1000,375000,,57,58,RM,248,53,50,47,60,38,260,53,52,44,54,57,296,67,68,56,52,53,271,55,54,57,50,252,52,49,51,52,48,41,125,42,38,45,42,6,11,8,8,9
266323,2025-10-23,Kim Joon Hong,22,190,87,CF Montréal,2025.0,2027.0,GK,Right,1.0,2000,18000000,,69,69,GK,74,15,9,13,30,7,79,10,15,12,32,10,189,22,29,47,64,27,189,47,51,26,10,114,27,13,11,51,12,43,46,16,16,14,337,70,67,62,67,71
242542,2025-10-23,A. Herrera,28,180,80,CF Montréal,2024.0,2025.0,RB,Right,22.0,6000,17000000,,71,71,RB,276,71,44,57,71,33,315,72,56,43,74,70,336,70,72,67,68,59,336,52,74,76,58,313,71,64,69,67,42,64,207,69,69,69,52,14,8,12,13,5
266805,2025-10-23,L. Bartlett,27,191,90,CF Montréal,2024.0,2027.0,RCB,Right,3.0,4000,11000000,,67,69,CB,191,20,22,69,56,24,182,35,29,22,46,50,246,53,52,36,70,35,296,39,85,66,21,221,74,62,21,31,33,49,195,67,67,61,53,8,15,11,11,8
233931,2025-10-23,K. Rowles,27,185,80,CF Montréal,2025.0,2026.0,LCB,Left,15.0,5000,16000000,,70,71,CB,212,26,16,72,67,31,194,37,24,22,61,50,319,61,67,61,66,64,293,34,80,74,27,227,69,69,27,29,33,62,210,72,71,67,50,13,12,6,10,9
251547,2025-10-23,D. Schnegg,26,183,75,CF Montréal,2024.0,2026.0,LB,Left,28.0,6000,2000000,,71,71,LB,292,71,51,55,67,48,319,69,67,50,65,68,348,74,74,67,68,65,356,65,76,82,56,314,67,66,60,66,55,67,201,66,69,66,48,6,5,15,12,10
72375,2025-10-23,H. Kijima,23,178,73,CF Montréal,2024.0,2025.0,RDM,Right,77.0,1000,550000,,60,62,CAM,257,47,56,51,65,38,279,58,50,48,58,65,301,67,69,51,58,56,286,56,59,63,51,280,57,58,59,57,49,47,142,41,53,48,46,7,11,9,10,9
74322,2025-10-23,Boris Enow,25,178,70,CF Montréal,2024.0,2027.0,LDM,Left,6.0,2000,675000,,63,65,CAM,257,49,53,50,65,40,284,62,47,44,64,67,329,65,68,67,60,69,316,61,62,69,59,293,63,60,60,63,47,60,178,61,60,57,50,6,14,8,13,9
243464,2025-10-23,J. Stroud,28,178,73,CF Montréal,2024.0,2026.0,RM,Right,8.0,4000,1000000,,67,67,RM,278,57,62,45,69,45,298,65,57,43,66,67,332,68,67,66,65,66,315,60,60,79,51,302,68,51,69,69,45,60,171,58,60,53,58,15,10,11,9,13
71914,2025-10-23,João Peglow,23,172,68,CF Montréal,2025.0,2027.0,LM,Right,7.0,2000,12000000,,64,65,CAM,288,60,69,41,62,56,300,68,55,49,59,69,339,74,71,69,51,74,264,73,45,49,55,233,38,23,60,58,54,53,78,25,26,27,53,13,11,5,12,12
277301,2025-10-23,Gabriel Pirani,23,170,71,CF Montréal,2024.0,2025.0,CAM,Right,10.0,4000,19000000,,68,70,CAM,296,66,64,47,72,47,319,70,55,53,69,72,367,79,68,72,60,88,279,59,63,52,49,262,51,27,63,70,51,61,121,39,44,38,60,15,12,13,14,6
184111,2025-10-23,C. Benteke,34,190,83,CF Montréal,2022.0,2025.0,ST,Right,20.0,10000,27000000,,75,75,ST,361,58,78,86,66,73,314,65,62,64,51,72,278,49,53,59,74,43,381,80,87,56,68,321,71,29,81,69,71,72,71,28,25,18,44,14,5,12,8,5
227998,2025-10-23,D. Badji,32,183,77,CF Montréal,2024.0,2026.0,SUB,Right,14.0,3000,475000,,64,64,ST,297,54,60,69,61,53,246,63,42,39,39,63,338,72,75,67,62,62,348,66,80,73,54,259,62,19,60,57,61,61,113,40,39,34,54,15,10,8,10,11
70045,2025-10-23,J. Murrell,21,188,80,CF Montréal,2024.0,2026.0,SUB,Right,17.0,1000,600000,,60,62,ST,253,32,64,65,50,42,231,58,34,38,38,63,251,50,54,47,53,47,308,60,66,61,51,236,49,20,61,49,57,48,60,17,22,21,44,9,11,7,9,8
256215,2025-10-23,M. Peltola,22,185,70,CF Montréal,2024.0,2027.0,SUB,Right,4.0,3000,16000000,,66,68,CB,233,48,28,59,64,34,250,58,37,32,61,62,305,65,64,57,64,55,289,42,68,69,42,243,60,68,40,55,20,60,205,70,69,66,50,11,11,14,5,9
266717,2025-10-23,L. MacNaughton,30,188,86,CF Montréal,2024.0,2025.0,SUB,Right,5.0,2000,325000,,62,62,CB,199,20,26,65,53,35,204,50,23,28,53,50,265,50,68,35,63,49,287,46,69,65,34,225,63,64,33,33,32,52,179,62,62,55,54,8,6,14,14,12
279787,2025-10-23,G. Tubbs,23,189,80,CF Montréal,2024.0,2025.0,SUB,Right,16.0,1000,475000,,61,63,CB,168,27,16,63,39,23,139,22,22,21,34,40,248,55,53,48,44,48,262,38,70,56,25,208,55,64,28,25,36,44,191,58,67,66,48,10,10,8,12,8
262087,2025-10-23,D. Dodson,26,185,76,CF Montréal,2024.0,2025.0,SUB,Right,18.0,1000,250000,,58,60,CB,250,45,58,57,55,35,233,53,42,34,49,55,316,64,66,59,61,66,298,55,69,61,42,266,60,55,51,52,48,52,164,56,55,53,53,13,12,7,14,7
247121,2025-10-23,L. Barraza,28,187,88,CF Montréal,2024.0,2025.0,SUB,Right,13.0,2000,475000,,64,64,GK,64,13,8,14,24,5,72,7,14,13,19,19,157,27,15,23,58,34,210,53,57,26,5,91,26,8,5,35,17,37,31,5,13,13,325,64,63,71,66,61
242302,2025-10-23,B. Servania,26,178,73,CF Montréal,2025.0,2026.0,SUB,Right,23.0,2000,725000,,64,65,CDM,267,55,46,54,65,47,301,64,57,54,60,66,326,67,65,66,62,66,313,60,64,73,52,273,58,59,49,60,47,61,185,63,64,58,51,6,15,9,8,13
227911,2025-10-23,R. Leal,28,169,74,CF Montréal,2025.0,2025.0,SUB,Right,11.0,4000,1000000,,67,67,LW,295,68,60,40,67,60,330,70,65,62,64,69,361,72,68,77,65,79,306,74,52,68,62,268,57,43,64,60,44,67,124,42,47,35,63,13,15,12,7,16
259249,2025-10-23,C. Clark,22,180,73,CF Montréal,2025.0,2025.0,SUB,Right,30.0,3000,19000000,,66,68,CAM,285,57,66,37,64,61,314,65,64,54,64,67,376,80,76,82,62,76,312,69,58,65,62,276,61,40,64,66,45,57,141,50,51,40,50,14,5,11,9,11
268685,2025-10-23,J. Hopkins,21,188,74,CF Montréal,2022.0,2025.0,SUB,Right,25.0,1000,500000,,58,61,RM,240,50,47,42,65,36,246,57,37,34,56,62,302,67,64,57,58,56,274,48,54,64,46,246,52,42,58,53,41,54,108,36,36,36,39,7,5,8,7,12
71080,2025-10-23,C. Antley,30,185,78,CF Montréal,2024.0,2025.0,SUB,Right,12.0,1000,120000,,56,56,RB,160,42,29,40,25,24,176,48,25,30,28,45,297,64,63,59,55,56,233,29,52,61,29,212,43,54,42,38,35,42,187,62,63,62,50,9,12,10,11,8
260390,2025-10-23,R. Zouhir,21,178,73,CF Montréal,2025.0,2025.0,RES,Right,44.0,1000,400000,,57,60,RM,246,46,40,48,64,48,259,64,36,39,61,59,312,63,69,58,53,69,294,60,60,63,42,270,62,48,53,53,54,61,151,53,55,43,49,9,8,9,15,8
271986,2025-10-23,K. Fletcher,19,183,76,CF Montréal,2022.0,2025.0,RES,Right,27.0,1000,425000,,57,58,ST,247,50,59,39,50,49,246,58,52,35,41,60,333,72,74,71,57,59,277,58,56,47,56,210,40,22,50,46,52,46,73,24,25,24,44,7,10,5,11,11
75806,2025-10-23,J. Farr,30,185,74,CF Montréal,2024.0,2026.0,RES,Right,24.0,900,140000,,58,58,GK,48,10,5,11,15,7,62,6,11,11,19,15,148,23,20,22,40,43,159,45,42,17,6,97,26,11,7,36,17,39,33,7,13,13,295,59,58,60,61,57
236571,2025-10-23,M. Paes,27,192,82,CF Montréal,2022.0,2025.0,GK,Right,1.0,4000,25000000,,72,72,GK,67,13,10,13,22,9,86,14,12,10,28,22,198,31,32,35,68,32,212,53,57,34,8,87,19,12,11,35,10,33,38,12,12,14,356,72,68,70,72,74
232120,2025-10-23,S. Moore,28,180,74,CF Montréal,2024.0,2025.0,RB,Right,18.0,5000,13000000,,69,69,RB,289,70,55,55,64,45,279,64,57,39,53,66,368,80,79,79,64,66,353,60,79,82,56,295,56,62,65,56,56,66,189,60,65,64,57,6,15,11,13,12
232332,2025-10-23,S. Ibeagha,33,188,85,CF Montréal,2023.0,2025.0,RCB,Right,25.0,3000,400000,,66,66,CB,200,30,22,63,65,20,202,46,29,28,55,44,269,66,66,31,64,42,284,39,79,60,22,208,71,55,20,32,30,55,199,68,65,66,50,12,6,6,15,11
244674,2025-10-23,O. Urhoghide,24,188,80,CF Montréal,2025.0,2028.0,LCB,Right,3.0,4000,19000000,,69,71,CB,230,45,41,64,56,24,252,64,47,26,53,62,350,73,84,66,69,58,284,40,80,67,18,247,71,70,42,26,38,50,203,65,70,68,43,7,6,8,15,7
272603,2025-10-23,N. Norris,20,180,68,CF Montréal,2022.0,2025.0,LB,Left,32.0,1000,375000,,57,59,CAM,252,42,57,48,58,47,276,58,57,58,45,58,325,61,71,63,59,71,276,53,50,59,61,258,60,55,60,45,38,64,160,52,58,50,44,15,10,9,5,5
201447,2025-10-23,S. Lletget,32,178,69,CF Montréal,2022.0,2025.0,RDM,Right,8.0,3000,675000,,66,67,CAM,310,67,59,55,70,59,323,67,70,54,64,68,341,65,68,71,67,70,341,69,70,74,55,309,60,59,64,70,56,73,177,59,59,59,49,6,14,13,7,9
215643,2025-10-23,Ramiro,32,168,67,CF Montréal,2025.0,2026.0,LDM,Right,17.0,6000,11000000,,70,70,CDM,296,54,61,63,72,46,305,67,46,50,70,72,340,65,69,62,64,80,350,75,68,73,73,317,70,70,60,63,54,69,205,65,71,69,48,14,9,7,9,9
275101,2025-10-23,B. Kamungo,23,175,68,CF Montréal,2022.0,2027.0,RM,Left,77.0,2000,12000000,,64,65,LM,292,60,60,56,58,58,274,70,50,40,50,64,349,78,77,64,52,78,282,60,62,55,57,278,57,39,64,60,58,66,132,42,48,42,54,11,14,9,12,8
254067,2025-10-23,A. Julio,29,172,70,CF Montréal,2024.0,2025.0,LM,Right,11.0,4000,1000000,,67,69,RW,309,61,65,60,66,57,301,69,61,54,50,67,392,85,86,79,64,78,347,71,78,73,60,266,36,45,67,63,55,66,81,23,27,31,48,7,6,11,15,9
77657,2025-10-23,Pedrinho,22,177,74,CF Montréal,2024.0,2025.0,CAM,Right,20.0,2000,900000,,62,64,CAM,282,49,55,58,61,59,304,68,62,52,54,68,361,70,74,81,55,81,299,64,67,59,46,240,32,30,59,58,61,70,83,32,30,21,50,11,7,14,12,6
244797,2025-10-23,P. Musa,27,190,82,CF Montréal,2024.0,2027.0,ST,Right,9.0,10000,9000000,,76,77,ST,341,49,78,73,69,72,318,70,61,57,56,74,369,81,83,66,77,62,391,79,84,76,66,314,73,38,74,65,64,76,106,34,41,31,52,15,11,10,10,6
71257,2025-10-23,L. Farrington,23,188,79,CF Montréal,2023.0,2029.0,SUB,Right,23.0,2000,800000,,62,64,ST,253,22,63,66,53,49,225,55,30,36,49,55,296,61,70,56,60,49,330,69,73,60,55,231,58,19,60,41,53,49,48,18,14,16,58,8,10,14,14,12
77131,2025-10-23,D. Baran,18,182,68,CF Montréal,2025.0,2026.0,SUB,Left,36.0,800,240000,,53,53,RW,205,42,54,36,37,36,226,57,44,39,30,56,311,73,68,70,34,66,249,64,44,43,52,188,26,18,51,45,48,43,75,17,29,29,47,10,6,8,10,13
78172,2025-10-23,Kaick,19,175,68,CF Montréal,2025.0,2028.0,SUB,Right,55.0,2000,19000000,,66,67,CAM,260,50,52,51,69,38,301,70,50,46,68,67,339,70,64,63,69,73,285,56,61,60,49,296,60,64,58,65,49,55,183,59,64,60,54,12,9,10,12,11
256194,2025-10-23,P. Delgado,21,173,64,CF Montréal,2025.0,2027.0,SUB,Right,6.0,2000,16000000,,65,67,CM,233,38,54,48,66,27,282,65,32,55,65,65,309,56,62,53,64,74,304,52,54,75,64,294,56,66,62,61,49,59,173,55,62,56,53,14,10,5,15,9
237214,2025-10-23,L. Abubakar,30,185,82,CF Montréal,2024.0,2026.0,SUB,Right,5.0,3000,575000,,65,65,CB,219,34,31,62,64,28,219,39,33,26,63,58,263,37,65,56,57,48,289,37,69,70,29,231,72,63,24,34,38,55,188,63,64,61,59,11,6,15,15,12
78028,2025-10-23,Álvaro Augusto,20,193,83,CF Montréal,2025.0,2027.0,SUB,Right,22.0,1000,350000,,56,58,CB,176,29,19,60,49,19,159,30,34,15,49,31,254,62,75,37,46,34,266,43,73,57,18,173,48,52,24,29,20,39,165,56,55,54,46,6,9,10,12,9
77128,2025-10-23,M. Collodi,24,183,76,CF Montréal,2025.0,2025.0,SUB,Right,30.0,650,325000,,60,60,GK,61,13,7,12,24,5,59,6,10,10,17,16,179,28,29,24,54,44,192,42,54,28,5,81,22,10,5,34,10,32,29,7,10,12,296,60,60,56,62,58
246310,2025-10-23,C. Cappis,25,185,72,CF Montréal,2025.0,2027.0,SUB,Left,12.0,3000,11000000,,66,68,CM,292,60,59,55,68,50,292,65,54,41,66,66,346,75,74,64,66,67,334,56,74,74,57,306,75,64,63,64,40,64,178,57,63,58,46,5,13,11,12,5
252416,2025-10-23,D. Louicius,24,178,70,CF Montréal,2025.0,2028.0,SUB,Left,7.0,2000,11000000,,65,66,LM,272,58,66,48,56,44,270,65,52,35,52,66,374,83,84,71,63,73,310,63,66,64,59,225,43,23,58,55,46,56,54,26,11,17,49,14,6,11,6,12
264633,2025-10-23,E. Sali,19,168,60,CF Montréal,2024.0,2027.0,SUB,Right,99.0,1000,1000000,,62,62,LW,243,54,54,30,56,49,294,69,53,57,50,65,392,85,80,90,50,87,227,53,43,47,51,195,31,21,50,51,42,60,67,20,24,23,46,9,6,11,13,7
274581,2025-10-23,H. Endeley,23,178,69,CF Montréal,2022.0,2025.0,SUB,Right,27.0,950,200000,,55,56,ST,241,49,53,40,49,50,233,55,47,40,37,54,324,79,69,61,49,66,270,58,57,53,44,243,49,45,52,48,49,50,150,48,50,52,60,10,10,13,12,15
272825,2025-10-23,Geovane Jesus,23,182,79,CF Montréal,2023.0,2026.0,SUB,Right,2.0,1000,375000,,60,62,CB,207,52,21,66,45,23,223,56,27,38,45,57,338,78,79,68,45,68,303,62,74,48,60,252,71,59,48,37,37,50,179,60,60,59,46,7,12,8,8,11
238049,2025-10-23,P. Pomykal,25,173,73,CF Montréal,2016.0,2026.0,RES,Left,19.0,2000,1000000,,65,69,CAM,285,65,51,42,71,56,333,71,63,65,67,67,366,76,69,78,61,82,296,62,60,50,63,299,58,51,65,70,55,73,192,71,64,57,46,10,6,13,6,11
77133,2025-10-23,E. Newman,19,172,72,CF Montréal,2024.0,2026.0,RES,Right,29.0,900,325000,,56,56,RB,197,52,31,44,49,21,229,57,42,33,42,55,353,82,76,73,45,77,232,39,57,54,28,217,54,51,46,31,35,38,150,44,55,51,50,8,11,9,14,8
77130,2025-10-23,M. Molina,18,182,61,CF Montréal,2025.0,2025.0,RES,Right,35.0,800,240000,,53,54,ST,229,44,54,38,39,54,215,51,44,31,38,51,353,84,90,75,44,60,244,56,46,57,42,218,34,42,51,39,52,48,149,49,52,48,50,7,9,14,13,7
279619,2025-10-23,A. Urzua,19,175,66,CF Montréal,2023.0,2025.0,RES,Right,34.0,750,220000,,52,55,CDM,206,31,34,46,61,34,217,43,31,32,61,50,287,61,63,55,53,55,243,48,48,61,36,232,50,50,48,49,35,43,141,50,43,48,58,13,10,10,13,12
77460,2025-10-23,A. Ramírez,19,175,75,CF Montréal,2025.0,2025.0,RES,Left,51.0,1000,350000,,56,57,LM,255,60,57,43,55,40,252,56,50,38,53,55,314,68,64,68,41,73,271,64,51,47,50,221,40,28,51,49,53,48,81,23,30,28,48,8,6,13,8,13
77467,2025-10-23,D. Garcia,18,173,71,CF Montréal,2025.0,2027.0,RES,Right,50.0,700,300000,,53,57,CAM,242,41,54,50,58,39,244,51,43,40,52,58,314,66,69,59,51,69,272,57,54,61,46,255,53,48,57,48,49,42,135,40,47,48,50,11,7,6,13,13
79867,2025-10-23,S. Sarver,22,175,74,CF Montréal,2025.0,2026.0,RES,Right,28.0,1000,180000,,52,54,ST,239,48,55,45,49,42,202,51,35,32,32,52,297,66,68,54,37,72,246,65,49,45,35,203,34,23,48,45,53,45,69,17,23,29,49,5,13,10,13,8
79866,2025-10-23,J. Torquato,17,172,71,CF Montréal,2025.0,2027.0,RES,Left,24.0,500,140000,,48,48,LB,171,45,29,43,29,25,162,47,26,25,29,35,267,64,55,59,45,44,188,22,39,56,25,209,53,45,45,30,36,30,136,40,50,46,43,9,14,7,5,8
247494,2025-10-23,J. Sirois,24,185,79,CF Montréal,2020.0,2026.0,GK,Right,40.0,2000,12000000,,67,67,GK,66,13,9,10,27,7,82,12,13,10,28,19,187,35,32,22,64,34,183,41,51,33,8,114,27,14,5,50,18,34,30,7,10,13,323,68,65,55,67,68
74623,2025-10-23,D. Bugaj,20,183,79,CF Montréal,2024.0,2026.0,RB,Right,27.0,1000,300000,,58,58,RB,237,57,40,48,53,39,241,57,44,39,51,50,290,68,61,55,50,56,278,41,61,69,39,238,62,51,47,40,38,44,164,54,55,55,62,14,11,14,11,12
260635,2025-10-23,J. Neal,21,185,66,CF Montréal,2025.0,2027.0,RCB,Right,2.0,2000,2000000,,66,68,CDM,201,26,17,60,69,29,238,54,29,24,66,65,324,63,75,53,70,63,255,35,71,63,15,244,49,68,31,58,38,66,201,72,66,63,44,8,6,7,12,11
263628,2025-10-23,F. Álvarez,21,186,81,CF Montréal,2023.0,2025.0,LCB,Left,4.0,2000,12000000,,64,66,CB,210,30,25,64,65,26,222,53,31,26,53,59,310,71,73,54,59,53,305,64,77,67,25,223,57,63,23,30,50,55,192,63,64,65,50,7,13,10,12,8
266335,2025-10-23,L. Petrasso,25,180,76,CF Montréal,2025.0,2025.0,LB,Left,13.0,2000,525000,,62,63,LWB,241,64,36,42,57,42,295,62,64,54,54,61,327,66,74,62,56,69,289,60,56,71,36,264,54,56,59,59,36,43,173,58,60,55,46,12,10,12,5,7
213092,2025-10-23,S. Piette,30,171,82,CF Montréal,2017.0,2025.0,RDM,Right,6.0,5000,12000000,,69,69,CDM,201,34,18,63,71,15,238,45,49,20,65,59,324,49,64,64,62,85,285,39,70,82,17,236,75,68,17,52,24,58,199,68,71,60,51,15,10,10,7,9
269758,2025-10-23,V. Loturi,24,175,75,CF Montréal,2025.0,2026.0,LDM,Right,22.0,2000,700000,,63,65,RWB,249,58,51,47,63,30,298,64,69,39,62,64,356,68,74,73,60,81,317,64,59,75,57,289,59,59,54,58,59,71,181,60,62,59,49,9,10,7,10,13
247612,2025-10-23,D. Sealy,22,178,61,CF Montréal,2025.0,2026.0,RM,Left,25.0,2000,14000000,,64,65,LM,273,56,66,46,53,52,309,62,69,69,45,64,385,89,82,78,62,74,300,69,56,68,65,261,51,34,60,53,63,54,94,33,31,30,52,9,13,8,8,14
235347,2025-10-23,T. Pearce,27,185,74,CF Montréal,2024.0,2026.0,LM,Left,3.0,2000,575000,,64,64,LB,270,69,46,56,60,39,319,57,74,71,58,59,306,62,71,54,60,59,338,75,68,64,60,269,57,61,58,56,37,57,183,61,62,60,38,9,5,9,8,7
255411,2025-10-23,B. Duke,24,170,66,CF Montréal,2023.0,2025.0,CAM,Right,10.0,2000,11000000,,65,67,CAM,283,66,58,39,71,49,330,68,66,61,66,69,344,70,49,80,60,85,259,63,41,64,52,246,29,41,60,66,50,66,140,49,50,41,44,6,8,12,8,10
244250,2025-10-23,P. Owusu,28,190,89,CF Montréal,2025.0,2026.0,ST,Left,9.0,5000,12000000,,68,68,ST,281,30,72,70,55,54,224,54,50,29,32,59,294,66,77,40,64,47,363,73,83,65,52,296,69,32,74,58,63,58,93,35,32,26,46,12,12,7,7,8
235194,2025-10-23,G. Vrioni,26,188,85,CF Montréal,2025.0,2025.0,SUB,Left,17.0,5000,14000000,,68,69,ST,308,38,70,66,63,71,307,67,60,61,50,69,328,66,75,63,63,61,344,71,75,58,65,281,63,20,68,55,75,61,57,22,15,20,44,6,9,8,11,10
259288,2025-10-23,K. Opoku,23,170,70,CF Montréal,2023.0,2026.0,SUB,Left,7.0,3000,12000000,,66,68,ST,279,53,66,46,63,51,277,72,49,47,42,67,394,85,78,88,64,79,349,71,74,61,69,238,32,17,66,60,63,72,88,34,34,20,56,8,13,14,9,12
